date,prices,headlines,y
2019-11-18,"[27347.36, 27462.11, 27492.63, 27492.56, 27674.8, 27681.24, 27691.49, 27691.49, 27783.59, 27781.96, 28004.89, 28036.22, 27934.02, 27821.09, 27766.29, 27875.62, 28066.47, 28121.68, 28164.0, 28051.41, 27783.04, 27502.81, 27649.78, 27677.79, 28015.06, 27909.6, 27881.72, 27911.3, 28132.05, 28135.38]","['51job, Inc. 2019 Q3 - Results - Earnings Call Presentation', ""Evaluating Home Depot, Target, Macy's & Retail Stocks Ahead of Earnings"", ""Evaluating Home Depot, Target, Macy's & Retail Stocks Ahead of Earnings"", 'Intuit (INTU) to Report Q1 Earnings: What Lies in Store?', ""Celgene's Revlimid-Rituximab Combo Gets Positive CHMP Opinion"", 'Investing Action Plan: Home Depot Stock Off High Ahead Of Earnings; TJX Cos., TransDigm, Pagseguro Report', 'CLASS ACTION UPDATE for OSTK, ZEN, TIGR and AFI: Levi & Korsinsky, LLP Reminds Investors of ...', ""David Rolfe Adds — Tech Stocks to Portfolio in 'rd Quarter"", 'SHAREHOLDER ALERT: CLAIMSFILER REMINDS AZZ, QUAD, REZI, TIGR INVESTORS of Lead Plaintiff ...', 'Rigel Gets Positive CHMP Review for Thrombocytopenia Drug', 'Tiffany to create chief brand officer position', 'Stocks Showing Improving Market Leadership: Fifty One Job Earns 81 RS Rating', 'Electronic Arts: Competitive Pressure Keeps Mounting', 'Tiffany: Caution Ahead Of Earnings, Yet All Eyes Are On Acquisition Prospect', ""The U.S. Week Ahead (Nov 18-22): Stocks Reach New Record Highs While Retailers' Earnings Spied"", 'Yelp: Limited Wait', 'Vishay Intertechnology AC and Pulse Film Capacitors Ensure Compliance With AEC-Q—…… Rev. ...', 'Muni Fortnightly - November 11, 2019', 'Builders FirstSource (BLDR) Presents At 2019 Stephens Nashville Investment Conference - Slideshow', 'Alkermes acquires Rodin Therapeutics for up to $950M', ""Things You Need to Know Before Buckle's (BKE) Q3 Earnings"", 'Retailer Earnings Will Provide Critical Insight On The Pre-Holiday State Of The US Consumer', ""Notable earnings before Tuesday's open"", 'Stocks With Rising Relative Price Strength: Nordstrom', ""Sarah Ketterer Buys 5 Stocks in 'rd Quarter""]",1
2019-11-19,"[27462.11, 27492.63, 27492.56, 27674.8, 27681.24, 27691.49, 27691.49, 27783.59, 27781.96, 28004.89, 28036.22, 27934.02, 27821.09, 27766.29, 27875.62, 28066.47, 28121.68, 28164.0, 28051.41, 27783.04, 27502.81, 27649.78, 27677.79, 28015.06, 27909.6, 27881.72, 27911.3, 28132.05, 28135.38, 28235.89]","['Crescent Point: $500 Million Infrastructure Sale And Increased Buyback May Send Its Share Price Higher', 'Building A Retirement Portfolio With 6% To 9% Yield: Part 5', 'S&P 1500 Stocks Furthest From Their 52-Week Highs', ""'D Metal Printing Machines Market —…—9 Challengers Is Threat To Face For Key Vendors ..."", 'ConnectOne Gets Regulatory Nod for Bancorp of New Jersey Deal', 'ABB to Gain From Solid Demand in Markets, Risks Persist', 'Dow Jones Forecast Awaits Retail Earnings And Fed Minutes', 'Earnings Recap: Rates Down, REITs Up', 'FILING DEADLINE--Kuznicki Law PLLC Announces Class Actions on Behalf of Shareholders of AZZ, ...', 'Solaris Oilfield Infrastructure In Depressed Sector', 'The Zero Rate Conundrum - Does It Really Make Sense?', 'A Fair Warning Report For The Clorox Company', 'Turquoise Hill notes Administrative Court proceedings in Mongolia', '12 Month, 3 Year, and 5 Year Asset Class Total Returns', 'Hong Kong Stocks Rally As Stand-Off Continues', 'Clorox Declares Regular Quarterly Dividend of $–.…6 Per Share', 'Kaiser Aluminum Corporation Announces Pricing of New Senior Notes', ""Notable earnings before Wednesday's open"", 'Is FOMO Setting In?', 'Align Technology Scores Relative Strength Rating Upgrade', 'Oil slides as Russia reportedly may not seek deeper cuts at OPEC meeting', 'This Is Not Capitalism', 'Weekly Economic Vital Signs - Debt Driven', 'Repocalypse: The Little Crisis That Roared', 'Technically Speaking: COT Positioning - Volatility, Oil, Dollar, And Rates (Q3 2019)']",0
2019-11-20,"[27492.63, 27492.56, 27674.8, 27681.24, 27691.49, 27691.49, 27783.59, 27781.96, 28004.89, 28036.22, 27934.02, 27821.09, 27766.29, 27875.62, 28066.47, 28121.68, 28164.0, 28051.41, 27783.04, 27502.81, 27649.78, 27677.79, 28015.06, 27909.6, 27881.72, 27911.3, 28132.05, 28135.38, 28235.89, 28267.16]","['Aon to acquire CoverWallet, the leading digital insurance platform for small and medium-sized ...', ""59'rd Consecutive Common Stock Monthly Dividend Declared By Realty Income"", 'Cribstone Capital Management, LLC Buys Invesco S&P 5…… Equal Weight Technology ETF, ...', 'CB Financial Services declares $0.24 dividend', 'PennantPark NII beats by $0.07, beats on total investment income', '7 Stocks John Rogers Continues to Buy', 'Agriculture Market Report For Wednesday, Nov. 20', 'Performant Appoints James LaCamp to Board of Directors', 'Shipping Markets In 2020 And Beyond: Marine Money Review', 'Aon to buy digital insurance platform for small, medium-sized businesses', 'Biglari Holdings Inc (BH) Chairman and CEO Sardar Biglari, Bought $–.9 million of Shares', 'Launch of new generic drugs in U.S. still lags - WSJ', 'SHAREHOLDER ALERT BY FORMER LOUISIANA ATTORNEY GENERAL: KSF REMINDS AFI, PLT, WSG, YJ INVESTORS ...', 'PennantPark Floating Rate NAV falls 6.2% from a year ago', 'Former Braskem CEO arrested on U.S. corruption charges', 'Healthcare ETF (RYH) Hits New 52-Week High', 'Axcelis Technologies Inc (ACLS) President and CEO Mary G Puma Sold $—.4 million of Shares', 'Cancer Genetics leads healthcare gainers; Amarin among losers', 'Jack In The Box (JACK) Q4 Earnings Meet Estimates', 'Jack in the Box +3% after EBITDA impresses', 'Jack In The Box declares $0.40 dividend', 'Jack In The Box EPS misses by $0.01, misses on revenue', 'CRC, CGIX, XXII and PDD among midday movers', 'Neptune amends and restates processing agreement with Canopy', ""Target can't save all of retail""]",0
2019-11-21,"[27492.56, 27674.8, 27681.24, 27691.49, 27691.49, 27783.59, 27781.96, 28004.89, 28036.22, 27934.02, 27821.09, 27766.29, 27875.62, 28066.47, 28121.68, 28164.0, 28051.41, 27783.04, 27502.81, 27649.78, 27677.79, 28015.06, 27909.6, 27881.72, 27911.3, 28132.05, 28135.38, 28235.89, 28267.16, 28239.28]","['Meritage (MTH) Down 7.4% Since Last Earnings Report: Can It Rebound?', 'Single-Family Rentals: Millennials Knocking On The Door', 'Geospace Technologies reports Q4 results', 'J. M. Smucker Q2 2020 Earnings Preview', 'PEDEVCO and Rosehill Resources among Energy/Materials gainers; Seadrill and Camber Energy among losers', 'Is Essent Group (ESNT) a Worthy Pick for Value Investors?', ""Notable earnings before Friday's open"", 'Intrigue Going Into The U.K. Election Could Move The Pound', 'Mascoma Wealth Management LLC Buys iShares Core U.S. ...', 'Dividend Champions Analysis: Add Lincoln Electric To Your Watch List', ""Nestle: L'Oreal Stake Should Go"", 'SHAREHOLDER ALERT: Levi & Korsinsky, LLP Notifies Investors of an Investigation Regarding ...', 'NuStar Energy (NS) Presents At RBC Capital Markets Midstream Conference - Slideshow', ""The Chemist's Quality Closed-End Fund Report: October 2019"", ""Faulty drilling indicator belies oil market that's tighter than assumed - WSJ"", 'Healthcare Sector Outperforming: 5 Best ETFs & Stocks QTD', 'Crude oil climbs as OPEC seen extending supply cuts until June', 'Should WisdomTree U.S. LargeCap Fund (EPS) Be on Your Investing Radar?', 'The Zacks Analyst Blog Highlights: M/I Homes, Meritage Homes, KB Home, D.R. Horton and NVR', 'Expectation For U.S. Shale Growth In 2020 - Drain DUCs And 50% Reduction In Growth', 'Global Connected Ship Market —…–9 Business Overview and Development Strategies by —…—8', 'Global Soy Protein Market Size, Share —…–9 to —…—8, Business Statistics, Growth ...', ""Markets Hear What It Wants From China's Chief Negotiator, But Hong Kong Maybe New Obstacle"", 'PCG ALERT: Zhang Investor Law Reminds Investors of Deadline in Securities Class Action Lawsuit ...', 'Stocks To Watch: Ironwood Pharma Sees Relative Strength Rating Jump To 84']",0
2019-11-22,"[27674.8, 27681.24, 27691.49, 27691.49, 27783.59, 27781.96, 28004.89, 28036.22, 27934.02, 27821.09, 27766.29, 27875.62, 28066.47, 28121.68, 28164.0, 28051.41, 27783.04, 27502.81, 27649.78, 27677.79, 28015.06, 27909.6, 27881.72, 27911.3, 28132.05, 28135.38, 28235.89, 28267.16, 28239.28, 28376.96]","['Regeneron Pharmaceuticals (REGN) Presents At Jefferies Global Healthcare Conference - Slideshow', ""Splunk's (SPLK) Q3 Earnings & Revenues Surpass Estimates"", 'Moore Kuehn, PLLC Encourages Vitamin Shoppe, Inc. (VSI), Jagged Peak Energy Inc. ...', ""CenturyLink Announces Refinancing of $4.6– Billion Level ' Senior Secured Credit Agreement"", 'BNY Mellon High Yield Strategies Fund declares $0.0215 dividend', ""Tesla's New Pickup Is Ugly, Sell; Also Week-End Rally Pattern Holding But Weakly"", 'A Quick Look At Some High-Yielding CEFs With >100% Distribution Coverage', 'Consider 5 Top Stocks With Attractive Net Profit Margin', 'UVXY: Sell, And Sell Short', 'Post Holdings, Inc. (POST) CEO Rob Vitale on Q4 2019 - Earnings Call Transcript', 'Amphastar (AMPH) Presents At Jefferies Global Healthcare Conference - Slideshow', 'Stage Stores - Conversion To Off-Price Turns Into A Major Winner', 'Real Yield On 10-Year TIPS Reopening Drops To 0.149%, Lowest In 3 Years', 'BKE, GSX, HEXO and PSTG among midday movers', 'Consumer Discretionary Sector And Corporate Bonds On Verge Of Sell-Off', 'U.S. rig count falls for fifth straight week', 'Asia-Pacific IVF Services Market is Expected to Record a CAGR of –—. ...', 'Natural Gas Market Overview: Bullish Weather And Bullish Non-Degree-Day Factors Support Natural Gas Prices', 'Trade Alert: Natural Gas Downside', 'GameStop Announces —…–9 Black Friday Deals', 'Natural Gas Prices Poised To Move Higher As Overall Weather Outlook Shifts Colder; Early December Cold Becoming Increasingly Likely', 'Global Fortified Rice Market Size, Share —…–9 to —…—8, Business Statistics, Growth ...', ""Market Volatility Bulletin: SPX Preps For A 'Light' Down Week; Trading Volumes Are Low"", 'HDS, AQST, LTHM and SSI among after-hours movers', 'Real Yield On 10-Year TIPS Reopening Drops To 0.149%, Lowest In 3 Years']",1
2019-11-25,"[27681.24, 27691.49, 27691.49, 27783.59, 27781.96, 28004.89, 28036.22, 27934.02, 27821.09, 27766.29, 27875.62, 28066.47, 28121.68, 28164.0, 28051.41, 27783.04, 27502.81, 27649.78, 27677.79, 28015.06, 27909.6, 27881.72, 27911.3, 28132.05, 28135.38, 28235.89, 28267.16, 28239.28, 28376.96, 28455.09]","['Global Mosquito Market Factors That Are Expected to Influence over the Course of Next Few Years ...', 'Signs That Your Trading Will Ruin Your Retirement - November 25, 2019', 'New Strong Sell Stocks for November 25th', ""Here's Why You Should Buy Thermo Fisher (TMO) Stock Now"", '6 Reasons to Bet on Booz Allen Hamilton (BAH) Stock Now', 'Healthcare - Top 5 Gainers / Losers', 'HAGENS BERMAN, NATIONAL TRIAL ATTORNEYS, Encourages Cintas Corporation (CTAS) Investors with ...', 'NuVasive Gets FDA Nod for CoRoent Small Interlock System', 'EPR Properties (EPR) Disposes Charter School Assets for $454M', 'Essex Property Trust: Diversification Benefit From Premium Real Estate Focus', 'Gmt Capital Corp Buys Takeda Pharmaceutical Co, Shoe Carnival Inc, Canadian Natural Resources, ...', ""Myriad's BRACAnalysis Wins HBOC Risk Assessment Nod in Japan"", 'Tenneco and Cresud among consumer gainers; Funko among losers', 'Should Value Investors Consider Santander Consumer (SC) Now?', 'Video Communication Platform as a Service (PaaS) Market Statistics —…–9 : Showcases ...', 'These High-Quality Stocks Are Perfect For Your Short Strangle Portfolio (Part 1)', 'Henry Schein to Showcase New Dental Offerings at GNYDM', 'Beware The Ides Of December, Current Events Should Boost Markets Now; Sell Uber And Tesla', 'South Africa Embarks On Its Own Greek Odyssey', 'Dow Jones Futures: Stock Market Fear Gauge Hits New Low; Palo Alto Networks, Nutanix, Ambarella, Hewlett Packard Enterprise, ChemoCentryx Are Big Movers Late', 'Ericsson investing $238M in Brazil 5G line', 'Narrative Failures - Inflation Is Dead, The Consumer Is Strong, And The Mid-Cycle Correction', 'ChemoCentryx and VFMCRP Announce Positive Topline Data from Pivotal Phase III ADVOCATE Trial ...', 'Insurance Brokerage Outlook Sanguine on M&As, Rising Rates', 'Is Regional Management (RM) a Great Pick for Value Investors?']",1
2019-11-26,"[27691.49, 27691.49, 27783.59, 27781.96, 28004.89, 28036.22, 27934.02, 27821.09, 27766.29, 27875.62, 28066.47, 28121.68, 28164.0, 28051.41, 27783.04, 27502.81, 27649.78, 27677.79, 28015.06, 27909.6, 27881.72, 27911.3, 28132.05, 28135.38, 28235.89, 28267.16, 28239.28, 28376.96, 28455.09, 28551.53]","['Improving Sentiment Can Be Bullish', 'Contango Oil & Gas and PEDEVCO among Energy/Materials gainers; Camber Energy and Range Resources among losers', 'McKesson Faces Challenging Environment Despite Recent Earnings Beat', 'Aj Wealth Strategies, Llc Buys VanEck Vectors AMT-Free Intermediate Municipal Ind, Vanguard ...', 'How to Maximize Your Retirement Portfolio with These Top-Ranked Dividend Stocks - November 26, 2019', 'Dow Jones Hits Record Level; Chipotle, Disney Jump On Bullish Analyst Ratings', 'JM Smucker: Not a Very Delicious Snack After All', 'Sun Life announces –5-year bancassurance partnership with TPBank in Vietnam', ""Comerica Bank's California Index Inches Up"", 'Renren reports Q2 results', 'Should Value Investors Pick WhiteHorse Finance (WHF) Stock?', 'Market Volatility Bulletin: Stocks Little Changed, While VIX9D Hits 9-Handle Territory', 'Quick And Dirty mREIT Discounts For 11/25/2019', 'RGC Resources, Inc. Announces CEO Retirement', 'Zoetis Acquires ZNLabs For Veterinary Services Push', 'AUDUSD Daily Analysis – Tuesday, Nov. 26', 'Xerox going hostile in HP bid', ""Comerica Bank's Michigan Index Ticks Down"", 'Federal prosecutors launch criminal opioid probe - WSJ', 'Abercrombie & Fitch Co. EPS misses by $0.01, misses on revenue', 'Is Cardtronics (CATM) Stock Outpacing Its Business Services Peers This Year?', 'Veeva Systems, Inc. (VEEV) CEO Peter Gassner on Q3 2020 Results - Earnings Call Transcript', 'EDAP Announces First Focal One® HIFU treatments at Farrer Park Hospital in Singapore', 'U.S. crude supply rose 3.6M barrels last week, API says', ""Dow Jones Futures: Roku Nears Buy Point After 436% Run; FAA Won't OK 737 Max Yet; Veeva, Autodesk, Dell Earnings Late""]",1
2019-11-27,"[27691.49, 27783.59, 27781.96, 28004.89, 28036.22, 27934.02, 27821.09, 27766.29, 27875.62, 28066.47, 28121.68, 28164.0, 28051.41, 27783.04, 27502.81, 27649.78, 27677.79, 28015.06, 27909.6, 27881.72, 27911.3, 28132.05, 28135.38, 28235.89, 28267.16, 28239.28, 28376.96, 28455.09, 28551.53, 28515.45]","['World Trade Still Falling', 'Stocks To Watch: 154 Funds Own This Stock With 125% Growth', 'SHAREHOLDER ALERT: CLAIMSFILER REMINDS ADTN, INFY, IRBT, TEUM INVESTORS of Lead Plaintiff ...', 'Are You Looking for a Top Momentum Pick? Why Mobile TeleSystems (MBT) is a Great Choice', 'Harley-davidson Inc (HOG) SVP & CFO John A Olin Sold $–.6 million of Shares', 'Amid A Host Of Central Bank Developments, One Constant Remains: Global Market Pressure', 'German Central Bank: Gold Is The Bedrock Of Stability For The International Monetary System', 'HAGENS BERMAN, NATIONAL TRIAL ATTORNEYS, Encourages iRobot Corporation (IRBT) Investors with ...', 'CyberArk: Positioning For More Growth', 'BAR Weekly: Mind The Transition From Risk-On To Risk-Off', 'Gold - An Asymmetric Risk-Reward Trade Setup', 'Thanksgiving shopping puts retail on watch', 'Low Mortgage Rates Propel New Home Sales: 5 Top Picks', 'Thanksgiving shopping puts retail on watch', 'Managing Oil Price Risk Is The Essence Of Trading Oil', 'SHAREHOLDER ALERT: Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in ...', 'Not So Common Fixed-Income Preview', 'Divergence On AUD/NZD', 'Risk Markets Rally On Trump Comments', 'Term Preferreds And Baby Bonds With Less Than 10 Years To Maturity Review', 'BKT: Bullish Outlook Because The Housing Market Continues To Improve', 'AUDUSD Daily Analysis – Wednesday, Nov. 27', 'Abercrombie (ANF) Misses on Q3 Earnings & Sales, Updates View', '5 Top-Ranked Stocks to Bet on DuPont Analysis', 'In Search Of New Incentives']",1
2019-11-29,"[27783.59, 27781.96, 28004.89, 28036.22, 27934.02, 27821.09, 27766.29, 27875.62, 28066.47, 28121.68, 28164.0, 28051.41, 27783.04, 27502.81, 27649.78, 27677.79, 28015.06, 27909.6, 27881.72, 27911.3, 28132.05, 28135.38, 28235.89, 28267.16, 28239.28, 28376.96, 28455.09, 28551.53, 28515.45, 28621.39]","['Medtronic Displays All-Business-Line Growth Despite Cost Woes', 'Marten Transport declares $0.03 dividend', 'MARTEN TRANSPORT DECLARES QUARTERLY DIVIDEND', 'Vishay Intertechnology Earns Relative Strength Rating Upgrade; Hits Key Threshold', 'Griffin Industrial Realty: Space Race Will Likely Lead To A Buy-Out', 'New Security Selection Process In Action', 'FPA Crescent Fund Q3 2019 Commentary', 'Credit Compression Indicates Market Poised To Spring Into Action', 'Latin American Equities Go Their Own Way (Lower)', 'This Rock-Solid REIT Will Keep Paying You 5%', 'SHAREHOLDER ALERT BY FORMER LOUISIANA ATTORNEY GENERAL: KSF REMINDS INFY, IRBT, TEUM, UNIT ...', 'Global Weather Teleconnections Continue To Pressure Natural Gas', 'Credit Compression Indicates Market Poised To Spring Into Action', ""NuStar Energy Units Up on Chairman's $15M Stock Purchase"", 'TOTAL Adds Clean Assets, Starts Solar Plant in New Caledonia', ""Will TJX Companies' Robust Comps Run Continue to Drive Stock?"", 'Alnylam Gets Second Product Approval Amid Stiff Competition', 'Black Friday Vs. Cyber Monday', 'Natural Gas And The Electric Power Sector: The Latest Trends', ""Will These ' High Performers Continue To Trade Higher?"", 'TOTAL Adds Clean Assets, Starts Solar Plant in New Caledonia', 'X, NVAX, PIR and SVRA among midday movers', 'New Security Selection Process In Action', 'V.F. Corp makes a run for Golden Goose', 'EUR: The Funding Currency']",0
2019-12-02,"[27781.96, 28004.89, 28036.22, 27934.02, 27821.09, 27766.29, 27875.62, 28066.47, 28121.68, 28164.0, 28051.41, 27783.04, 27502.81, 27649.78, 27677.79, 28015.06, 27909.6, 27881.72, 27911.3, 28132.05, 28135.38, 28235.89, 28267.16, 28239.28, 28376.96, 28455.09, 28551.53, 28515.45, 28621.39, 28645.26]","['Dividend Champions For December 2019', 'Bank of Montreal Q4 2019 Earnings Preview', '4 Bank Stocks to Buy Despite Low Rates & Other Challenges', 'DXJ: A Golden Opportunity For Japanese Stocks In Year Of Olympics', 'Indian Indices Trade on a Volatile Note; IT & Healthcare Stocks Drag', 'Sensex Ends Marginally Higher; Telecom And Energy Stocks Witness Buying', 'Pick These 5 Bargain Stocks With Alluring EV/EBITDA Ratios', 'Steel names on the move after Trump tariffs', 'Market Signals For The US Stock Market And Indian Stock Market - Monday, Dec. 2', 'GS Acquisition in talks to buy Vertiv for $5B-plus - Reuters', 'Weekly Closed-End Fund Roundup: November 15, 2019', 'Weekly Closed-End Fund Roundup: November 15, 2019', 'Marquee Brands in with stalking horse bid on Destination Maternity', 'Above Average Volumes on a Low Volume Day', ""Notable earnings before Tuesday's open"", ""U.S. weighing $2.4B of tariffs in response to France's digital services tax"", 'Dividend Champions For December 2019', 'Stock Charts to Watch - Monday, December 2', ""Bad PMI: Great Excuse For A Sell-Off; It's Healthy, And Unsurprising At Least To My Regulars"", 'MFS Special Value Trust declares $0.0468 dividend', ""Urbem's 'Wonderful Business' Series: Estee Lauder"", 'Double-Digit Dividend Growth Expected In December From Abbott, Ecolab, Stryker', 'Tortoise Capital Advisors, L.l.c. Buys MPLX LP, TC Energy Corp, Kinder Morgan Inc, Sells ...', 'Cloud stocks seeing red', 'Invesco California Value Municipal Income Trust declares $0.043 dividend']",0
2019-12-03,"[28004.89, 28036.22, 27934.02, 27821.09, 27766.29, 27875.62, 28066.47, 28121.68, 28164.0, 28051.41, 27783.04, 27502.81, 27649.78, 27677.79, 28015.06, 27909.6, 27881.72, 27911.3, 28132.05, 28135.38, 28235.89, 28267.16, 28239.28, 28376.96, 28455.09, 28551.53, 28515.45, 28621.39, 28645.26, 28462.14]","['Peek Into Future Through Futures; How Hedge Funds Are Positioned', 'Buy 5 Low-Beta Stocks Ahead of Impending Market Volatility', 'US Brandishes Tariff Weapon and Weakens Animal Spirits', 'CBL, CLF among premarket losers', 'Gibson Energy and USD Announce Joint Venture to Construct DRU at Hardisty Utilizing Innovative ...', 'Dogs Of The Dow: December Is Time To Wait For A Pullback', 'Net Lease REITs: Exploiting A Competitive Advantage', 'AerCap Holdings N.V. Announces Pricing of Secondary Share Offering', ""10% Yield: Why I 'Sleep Well At Night' With A 100% High-Yield Portfolio - Part 2"", 'AES Tiete partners with Anglo American to build Brazilian wind farm', 'U.S. Brandishes Tariff Weapon And Weakens Animal Spirits', ""Carnival Cruise Line Becomes First Cruise Operator Certified 'Sensory Inclusive' By KultureCity"", 'Net Lease REITs: Exploiting A Competitive Advantage', 'Quick And Dirty mREIT Discounts For 12/01/2019', ""'Buy, Sell Or Fold' - A Market History And MLP Retrospective"", 'How To Find Top Momentum Stocks In Healthcare', '26 Dividend Boosts Declared December 2', 'Looking for a Growth Stock? 3 Reasons Why FNF Group (FNF) is a Solid Choice', 'Averages stage modest bounce attempt', 'Seabourn Announces —…—… Signature Savings Event, With Incredible Values And Benefits On ...', 'Short And Sharp: No Positives In Going Negative For Central Bankers', ""S&P 500's Top 30 Highest-Yielding Stocks For December"", 'Short And Sharp: No Positives In Going Negative For Central Bankers', '5%+ Dividend Yield Portfolio: Staying In The Game (November 2019 Review)', 'Protests prompt $5.5B recovery plan in Chile']",0
2019-12-04,"[28036.22, 27934.02, 27821.09, 27766.29, 27875.62, 28066.47, 28121.68, 28164.0, 28051.41, 27783.04, 27502.81, 27649.78, 27677.79, 28015.06, 27909.6, 27881.72, 27911.3, 28132.05, 28135.38, 28235.89, 28267.16, 28239.28, 28376.96, 28455.09, 28551.53, 28515.45, 28621.39, 28645.26, 28462.14, 28538.44]","['Oil prices surge ahead of OPEC production talks', 'Precious Metals Royalty And Streaming Companies: The November Report', 'REX American Resources reports Q3 results', ""The News Is Decidedly Mixed, But It's Not Crazy To Remain Optimistic"", ""AT&T's CFO Discusses 2020-2022 Targets With Stockholders"", 'Fortress Investment Group LLC Buys Diamond Eagle Acquisition Corp, Landcadia Holdings II Inc, ...', 'USRT: U.S. REITs Appear To Be The Most Reasonable Investment Today', 'The Zacks Analyst Blog Highlights: Halliburton Company, National Oilwell Varco, Superior Energy Services and RPC', 'Maxim Integrated Products Inc (MXIM) PRESIDENT, CEO & DIRECTOR Tunc Doluca Sold ...', 'Supply Crunch Coming As Silver Miners Scale Back', 'REX American Resources Corporation (REX) CEO Zafar Rizvi on Q3 2019 Results - Earnings Call Transcript', ""Fortune 40 For 2020 Investor's Guide Review"", 'MCFT or POOL: Which Is the Better Value Stock Right Now?', 'Pacific Drilling and Valaris among Energy/Materials gainers', 'The Best- And Worst-Performing Stocks Since The 2009 Market Bottom', 'NuVasive Advances on Global Footprint Despite Pricing Woes', '5 Low Price-Sales Stocks', 'SHAREHOLDER ALERT BY FORMER LOUISIANA ATTORNEY GENERAL: KSF REMINDS ADTN, CC, PRU INVESTORS of ...', ""The Chemist's Closed-End Fund Report November 2019: Complacency Reigns"", 'Sale chatter boosts Front Yard Residential', ""The Chemist's Closed-End Fund Report November 2019: Complacency Reigns"", 'Vale aims to sell New Caledonian nickel operation', 'Fortuna Silver Mines Trades Like More Than A Lotto Ticket', 'Acuity Brands & CIRCADIAN to Commercialize Zirc Technology', 'The Zacks Analyst Blog Highlights: Halliburton Company, National Oilwell Varco, Superior Energy Services and RPC']",1
2019-12-05,"[27934.02, 27821.09, 27766.29, 27875.62, 28066.47, 28121.68, 28164.0, 28051.41, 27783.04, 27502.81, 27649.78, 27677.79, 28015.06, 27909.6, 27881.72, 27911.3, 28132.05, 28135.38, 28235.89, 28267.16, 28239.28, 28376.96, 28455.09, 28551.53, 28515.45, 28621.39, 28645.26, 28462.14, 28538.44, 28868.8]","['Methode (MEI) Tops Q2 Earnings Estimates', 'Hospital operators file suit against proposed price transparency rule', ""Nicholas Ward's Dividend Growth Portfolio: November Update"", 'Crude Oil Trade: Nigeria In Line With OPEC+ Production Cuts As Global Interest For Its Grades Increases', 'Zacks Market Edge Highlights: AAPL, GM, MSFT, SHW and VOO', ""Kirkland's, Inc. (KIRK) CEO Woody Woodward on Q3 2019 Results - Earnings Call Transcript"", 'BBVA Research releases U.S. Oil Prices Outlook', ""Consumer Staples' ETFs Hitting New Highs"", 'Oil Update', 'HAGENS BERMAN, NATIONAL TRIAL ATTORNEYS, Encourages Quad/Graphics (QUAD) Investors Who Suffered ...', '4 Solid Gene Therapy Buyout Bets Post Audentes-Astellas Deal', 'Methode Electronics EPS in-line, misses on revenue', 'Saba Capital Management, L.P. Buys Voya Prime Rate Trust, Eaton Vance Floating-rate Income ...', 'IRET Announces Distributions for the 4th Quarter of Calendar Year —…–9', 'S&P 500 Valuation Dashboard - Update', 'Nuveen S&P 500 Buy-Write Income Fund declares $0.2325 dividend', 'CLVS, AUPH, ESTC and HOV among midday movers', 'Trying Our Hand With Stocks At New Highs', ""Kirkland's -11% after 'challenging' quarter"", 'Trump panel seeks more uranium purchases from U.S. miners - Bloomberg', 'Precious Metals Report For Thursday, Dec. 5', ""Tracking Allan Mecham's Arlington Value Capital Portfolio - Q3 2019 Update"", 'Top Ranked Growth Stocks to Buy for December 5th', 'Warning Signs Flash As High Yield Corporate Debt Mounts', ""Bill Ackman's Pershing Square: 'rd-Quarter Update""]",1
2019-12-06,"[27821.09, 27766.29, 27875.62, 28066.47, 28121.68, 28164.0, 28051.41, 27783.04, 27502.81, 27649.78, 27677.79, 28015.06, 27909.6, 27881.72, 27911.3, 28132.05, 28135.38, 28235.89, 28267.16, 28239.28, 28376.96, 28455.09, 28551.53, 28515.45, 28621.39, 28645.26, 28462.14, 28538.44, 28868.8, 28634.88]","['4 Reasons That Make Northwest Bancshares (NWBI) a Solid Pick', 'Kratos receives $39M contract for space based RF signal communication services', 'The Zacks Analyst Blog Highlights: American Superconductor, Cardtronics, Foundation Building Materials, Lithia Motors and Shoe Carnival', 'Steel rules for cars stalling revised NAFTA progress - Bloomberg', 'IES Holdings +8% post Q4 results', 'Why Is Kinross Gold (KGC) Up 4.7% Since Last Earnings Report?', 'Stock Upgrades: Mohawk Industries Shows Rising Relative Strength', 'Invesco Ltd. To Present at Goldman Sachs —…–9 US Financial Services Conference', 'U.S. Congress reportedly near deal on annual defense policy bill', 'Integrated Electrical Services reports Q4 results', 'Lumber Is Hibernating Around The $400 Level, A Look At Weyerhaeuser', ""European And Eurozone Manufacturing PMIs - That Economy's Still Shrinking"", 'Hologic (HOLX) Up 13.2% Since Last Earnings Report: Can It Continue?', 'Hovnanian Enterprises leads industrial gainers; losers none', 'ASUR announces traffic update for November', 'And Now For The Employment Report', 'IES Holdings, Inc. 2019 Q4 - Results - Earnings Call Presentation', 'Oakmark Fund Buys Humana Inc, DXC Technology Co, Concho Resources Inc, Sells Apple Inc, Texas ...', 'BlackRock Municipal Income Investment Trust declares $0.0505 dividend', 'US Indexes Close Higher Friday After Jobs Report', 'USO, OIL, UWT and DWT among weekly ETF movers', 'Best Large-Cap Stocks To Buy Now', 'SHAREHOLDER ALERT - Baxter International Inc. ...', 'Ladenburg Thalmann Financial declares $0.0125 dividend', 'AXIS Capital (AXS) Boosts Shareholder Value, Hikes Dividend']",1
