date,prices,headlines,y
2019-05-13,"[26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94]","['Zacks.com featured highlights include: Marcus, Casey???s, Columbia, Intuit and LPL', 'CyberArk Q1 2019 Earnings Preview', ""A Proof Of Goodhart's Law - Corporate Debt To GDP Ratio Isn't, This Time, Predicting A Profits Slump"", 'Agilent Q2 2019 Earnings Preview', 'Cellectar Biosciences only healthcare gainer; INSYS Therapeutics leads the losers']",0
2019-05-14,"[26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68]","['Financial Analysis Of The Top Diversified Mining Majors', 'Legg Mason (LM) Q4 Earnings Beat Estimates, Revenues Down', 'Bear Of The Day: J.C. Penney (JCP)', 'AeroVironment leads industrial gainers; Fuel Tech tops the losers', 'CyberArk Software Ltd. (CYBR) CEO Udi Mokady on Q1 2019 Results - Earnings Call Transcript']",1
2019-05-15,"[26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51]","['InterOcean Capital, LLC Buys FedEx Corp, JPMorgan Chase, PepsiCo Inc, Sells Starbucks Corp, ...', 'Natural Gas: Expect Rangebound Trading With Heat Risks, Injection, And LNG Export Growth Concerns In Focus', ""Tracking Ken Fisher's Fisher Asset Management Portfolio - Q1 2019 Update"", 'Greece: An Attractive Dislocation Opportunity', ""Adobe's Tie-Up With Amazon to Boost E-commerce Initiatives""]",1
2019-05-16,"[26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83]","['Hi-Line Capital Management, LLC Buys Liberty Global PLC, JPMorgan Chase, Affiliated Managers ...', 'The Competition Has Just Made Proto Labs Cheaper', '100 Broker Favorite Dividend Dogs Of May', 'Boot Barn +3% after strong rodeo season', 'GEVO, TRQ among premarket gainers']",1
2019-05-17,"[26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77]","['azValor Asset Management Buys Cofina SGPS SA, Sells Nos Sgps SA, Promotora de Informaciones SA, ...', 'Oneok Shows Rising Relative Strength; Still Shy Of Key Benchmark', 'Harris Secures $284M Satellite Contract Extension From NOAA', 'Iron ore price hits five-year high after Vale warns of dam risk', '5 Stocks That May Drop During The May 17 Trading Session']",0
2019-05-20,"[26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61]","['Columbia Gas Transmission sees fix today for MarkWest problem', ""Timing Volatility, High Cost to Ail Dycom's (DY) Q1 Earnings"", 'NetEase, Marvel team for original content', ""Shale Oil Producers In An Era Of Energy Abundance: It's All About Cost Efficiency"", 'Top-Performing iShares Country ETFs: May 2019']",0
2019-05-21,"[26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53]","['Transcat beats by $0.11, beats on revenue', ""The Best Dividend Stocks To Buy In Today's Economy"", ""The Best Dividend Stocks To Buy In Today's Economy"", ""One Horizon Group Issues Business Update for the First Quarter Ended March '–, —…–9"", 'Golar LNG Partners guides for ~1.2x DCF coverage next quarter - Mintzmyer']",1
2019-05-22,"[25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54]","['What Now Wednesday – More Trade BS Halts the Rally', 'Capri Holdings Shares Are Cheap - Compared To Luxury Companies', 'TMUS or IDSY: Which Is the Better Value Stock Right Now?', 'Indian Indices Trade Marginally Higher; DHFL Down Over 9%', 'Wix.com (WIX) Investor Presentation - Slideshow']",0
2019-05-23,"[25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0]","['Agriculture Market Report For Thursday, May 23', 'Corn Became Far Too Cheap', 'Freeport McMoRan to sell part of cobalt business for $150M', 'The Good Business Portfolio: Q1 2019 Earnings And Performance Review', 'Auto Stock Roundup: Ford to Axe Jobs, AZO & AAP Beat on Earnings']",0
2019-05-24,"[25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17]","['TPG Telecom pushes for OK of Vodafone Australia deal', 'Clearbridge Investments, LLC Buys United Technologies Corp, GrubHub Inc, Kinder Morgan Inc, ...', 'Can Value Investors Consider Hilltop Holdings (HTH) Stock?', 'NextEra (NEE) Arm to Add Solar Centers in Sunshine State', 'Vodafone +2.8% as HSBC raises to Buy']",1
2019-05-28,"[25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13]","['Is PacWest Bancorp (PACW) a Great Stock for Value Investors?', 'ARMP, BIOC among top gainers', 'Invesco Closes OppenheimerFunds Buyout, Assets Rise to $1.2T', 'EQUITY ALERT: Levi & Korsinsky, LLP Reminds Investors of an Investigation Involving ...', 'Wall Street Breakfast: Renault Decides On Fiat Merger Talks']",0
2019-05-29,"[25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54]","['Why Yuan And Yen Go Together Like Yin And Yang', 'Outlook Is The One To Watch After Latest Advancements For Wet-AMD Treatment', 'Automatic Data Processing: Great Total Return - Up From The Last Report And Fully Valued', 'Kessler Topaz Meltzer & Check, LLP Reminds Investors of Securities Fraud Class Action ...', 'Implied Volatility Surging for Canadian Solar (CSIQ) Stock Options']",0
2019-05-30,"[25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22]","['Titan Machinery +16% after earnings topper', 'Brazil court suspends sale of Petrobras fertilizer units', 'Agriculture Market Report For Thursday, May 30', ""4 Factors That Are Set to Keep Estee Lauder's (EL) Shine On"", 'Armour Residential REIT And Orchid Island Capital: MBS Pricing For April-May 2019']",1
2019-05-31,"[25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82]","['On The Myth Of Deflationary Recessions', 'Should You Invest in the Invesco S&P SmallCap Health Care ETF (PSCH)?', 'Vanguard declares monthly distribution on ETF funds', 'Truck Tonnage Looks Quite Bullish', 'Is WisdomTree International Hedged Quality Dividend Growth Fund (IHDG) a Strong ETF Right Now?']",0
2019-06-03,"[25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58]","['PIMCO declares monthly distributions', 'Stocks With Rising Composite Ratings: Intelligent Systems', 'SMFG or RY: Which Is the Better Value Stock Right Now?', '5 Best Stocks to Own This June', 'Equity selloff set to continue into June']",1
2019-06-04,"[25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96]","['Ambarella Partners Longhorn for Automated Parking System', 'GameStop Corp. (GME) CEO George Sherman on Q1 2019 Results - Earnings Call Transcript', 'Norfolk Southern preps for precision scheduled railroading rollout', ""The Chemist's Closed-End Fund Report - May 2019: Watch For Bubbles"", ""The Chemist's Closed-End Fund Report - May 2019: Watch For Bubbles""]",1
2019-06-05,"[25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43]","['Campbell Soup EPS beats by $0.09, misses on revenue', 'Simon Property Group: Uncertainty Over Expiring Leases Adds To Risk', 'Liquidia on track to file U.S. application for lead drug in Q4', 'Dean Foods and Campbell Soup among consumer gainers; NIO and Tenneco among losers', ""Can Ollie's Bargain (OLLI) Record Higher Earnings in Q1?""]",1
2019-06-06,"[25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68]","['Sensex Trades Lower; RBI Cuts Repo Rate by 25 bps', 'Undervalued Dividend Growth Stocks: June 2019', 'Stocks Today Reverse Higher, But This Index Lags Noticeably', 'KeyBanc bullish on Whirlpool', 'Undervalued Dividend Growth Stocks: June 2019']",1
2019-06-07,"[25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68, 26966.0]","['Natural Gas Plunges on Supply Data, Hits Fresh 3-Year Lows', 'Rate Cuts Are Coming', 'Gold Is Outperforming The Wider Commodities Sector', 'Michaels (MIK) Q1 Earnings Meet, Tariff Woes Hurt Stock', ""American Water's (AWK) Arm to Invest $0.4M in Water Storage""]",1
2019-06-10,"[25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68, 26966.0, 26922.12]","['A Mortgage Insurer Sum-Of-The-Parts Valuation Underscores How Cheap They Are', 'Anthem To Acquire Beacon Health Options For Behavioral Health Services', 'Diversify Your Dividend Growth Portfolio With Weyco Group', 'Espey Mfg. & Electronics declares $0.25 dividend', 'Southeastern Asset Management Buys Lazard, Baidu Inc, Grupo Televisa SAB, Sells Yum China ...']",1
2019-06-11,"[25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68, 26966.0, 26922.12, 26806.14]","['Moving Average Crossover Alert: ION Geophysical', 'This Is Why Gold Is Surging Higher', 'Weekly Closed-End Fund Roundup: NHF Completes Rights Offering, Nuveen Muni Mergers', '13.7% Yield With Over 9 Years Of Coverage: Dynagas LNG Partners Preferred', '5 Highly Ranked Dividend Stocks to Buy Right Now']",0
2019-06-12,"[25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68, 26966.0, 26922.12, 26806.14, 26783.49]","['Enersys (ENS) to Increase Thin Plate Pure Lead Capacity', 'Dassault Systemes agrees to buy Medidata Solutions', 'Bragar Eagel & Squire, P.C. is Investigating Eros International Plc (NYSE: EROS) on Behalf ...', ""Tracking Ole Andreas Halvorsen's Viking Global Portfolio - Q1 2019 Update"", 'Rogers introduces new unlimited data wireless plans']",0
2019-06-13,"[25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68, 26966.0, 26922.12, 26806.14, 26783.49, 26860.2]","[""Fortinet Security Fabric Products to Protect Nubank's Network"", 'Duff & Phelps Utility & Corp Bond Trust declares $0.035 dividend', 'TIP: A Defensive ETF To Include In Every Investment Portfolio', ""Here's Why TriMas Stock is an Attractive Investment Option"", 'Harsco Corp. - Management Raises 2019 Guidance, We Raise Our Price Target']",1
2019-06-14,"[25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68, 26966.0, 26922.12, 26806.14, 26783.49, 26860.2, 27088.08]","['Stock Market News For Jun 14, 2019', ""Small Portfolio Changes Don't Matter"", 'Choice Hotels (CHH) Expands Cambria Brand, Eyes Unit Growth (Revised)', 'Ride (And Wear) These Consumer Discretionary Stocks To Profits', 'ArQule rallies after reporting blood cancer results']",0
2019-06-17,"[24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68, 26966.0, 26922.12, 26806.14, 26783.49, 26860.2, 27088.08, 27332.03]","['My Perspective On The Murk Of Official Retail-Sales Inflation, With Some Surprising Illustrations', ""Hanover Insurance Group & Units' Rating Upped by A.M. Best"", 'Wall Street Brunch', 'Gold-Stock Upleg Mounting', 'No Hunger Like Yield Hunger: This Bond Bull Could Run A Lot More']",1
2019-06-18,"[24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68, 26966.0, 26922.12, 26806.14, 26783.49, 26860.2, 27088.08, 27332.03, 27359.16]","['Merger Arbitrage Analysis And Spread Performance - June 16, 2019', 'SPWR, VSLR AND TDS among notable tech movers', 'Videogame sales fall 11% as software joins hardware in doldrums', 'U.S. solar installation estimates jump in new industry report', 'II-VI Unveils High Power Laser Bars & Semi-Framed Stack']",1
2019-06-19,"[25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68, 26966.0, 26922.12, 26806.14, 26783.49, 26860.2, 27088.08, 27332.03, 27359.16, 27335.63]","[""Stakes Are High For Fed's Powell (Wall Street Breakfast Podcast)"", ""Papa John's raises franchise investments by $80M"", 'Technology And Communication Dashboard - Update', 'T-Mobile readying Boost auction if Dish deal falls through - Reuters', 'Fossil Focuses on Wearables Growth, Traditional Watches Slip']",1
2019-06-20,"[25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68, 26966.0, 26922.12, 26806.14, 26783.49, 26860.2, 27088.08, 27332.03, 27359.16, 27335.63, 27219.85]","['CCL, DRI and SCS among premarket losers', 'Hotel REITs: As Airbnb Readies IPO, A Look At Industry Fundamentals', 'Southwest Q2 RASM View Up, Cost View Bleak on MAX Groundings', 'Trump orders review of biofuel waiver program - Reuters', 'Trains, Tractors, And Telecom - Part III: Ill Communication (Video)']",1
2019-06-21,"[25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68, 26966.0, 26922.12, 26806.14, 26783.49, 26860.2, 27088.08, 27332.03, 27359.16, 27335.63, 27219.85, 27222.97]","['Stocks and Precious Metals Charts; And the Band Played On; Quad Option Expiration', 'Off‑Target: Central Banks And The Mystique Of 2%', ""All 18 banks pass first part of Fed's stress tests"", 'Barrick Gold (GOLD) Looks Good: Stock Adds 5.7% in Session', ""Fred's to close more stores""]",0
2019-06-24,"[25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68, 26966.0, 26922.12, 26806.14, 26783.49, 26860.2, 27088.08, 27332.03, 27359.16, 27335.63, 27219.85, 27222.97, 27154.2]","['How To Retire At 65 With $600,000', 'Supply Glut Drives Natural Gas Prices to Lowest Since 2016', 'A Golden Cross Is Appearing In Fiat Chrysler', 'SILJ: Too Early To Declare A New Bull Market', 'San Jose Water: A Buy In A Low Rate Environment']",1
2019-06-25,"[26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68, 26966.0, 26922.12, 26806.14, 26783.49, 26860.2, 27088.08, 27332.03, 27359.16, 27335.63, 27219.85, 27222.97, 27154.2, 27171.9]","['Steel names ramp higher as Nucor hikes flat rolled prices', 'Heightened Political Risks Weigh On Sentiment', 'MLPA: An Excellent Alternative To The AMLP Juggernaut', 'Bancolombia S.A. goes ex-dividend tomorrow', 'Big Lots selects new CFO, backs guidance']",0
2019-06-26,"[26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68, 26966.0, 26922.12, 26806.14, 26783.49, 26860.2, 27088.08, 27332.03, 27359.16, 27335.63, 27219.85, 27222.97, 27154.2, 27171.9, 27349.19]","['Graham (GHM) Completes Divestment of Energy Steel Business', ""5 Health Care Stocks in Gurus' Portfolios"", 'Zhang Investor Law Reminds Investors of July —9 Deadline in Securities Class Action Lawsuit ...', 'The Fed And Commodities - Reversal Of Fortune', 'Stocks Showing Improving Market Leadership: CF Industries Earns 81 RS Rating']",0
2019-06-27,"[26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68, 26966.0, 26922.12, 26806.14, 26783.49, 26860.2, 27088.08, 27332.03, 27359.16, 27335.63, 27219.85, 27222.97, 27154.2, 27171.9, 27349.19, 27269.97]","['Glacier Bancorp, Inc. Announces Second Quarter Earnings Release and Conference Call', 'CAMP, NKTR, SOGO and MGI among notable after hour movers', 'Glacier Bancorp (GBCI) Announces Dividend Hike: Worth a Look?', 'Terms for settling U.S.-China trade deal', 'Goldman Sachs: Value Investing Could Revive on Fed Cuts']",0
2019-06-28,"[26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68, 26966.0, 26922.12, 26806.14, 26783.49, 26860.2, 27088.08, 27332.03, 27359.16, 27335.63, 27219.85, 27222.97, 27154.2, 27171.9, 27349.19, 27269.97, 27140.98]","['Top Ranked Momentum Stocks to Buy for June 28th', 'Hotel Industry Outpaces Major Indices YTD: 4 Top Gainers', ""China's Import And Export Statistics And The Outcome Of The G-20 Meeting Between Trump And Xi"", 'Constellation Brands (STZ) Q1 Earnings & Sales Beat Estimates', 'AG, WPX, HEB and KEG among notable after hour movers']",1
2019-07-01,"[26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68, 26966.0, 26922.12, 26806.14, 26783.49, 26860.2, 27088.08, 27332.03, 27359.16, 27335.63, 27219.85, 27222.97, 27154.2, 27171.9, 27349.19, 27269.97, 27140.98, 27192.45]","['Weekly Closed-End Fund Roundup: Saba Forces Invesco Tenders', 'Bidding War For Alexandria Minerals Illustrates Latent Value In Junior Gold Miner Stocks', 'Check Out The Epic Battle In The Gold Market', 'Visa Announces Verifi Buyout to Resolve Chargeback Issues', 'A Gold-Silver Pair Trade Offers An Interesting Opportunity']",1
2019-07-02,"[26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68, 26966.0, 26922.12, 26806.14, 26783.49, 26860.2, 27088.08, 27332.03, 27359.16, 27335.63, 27219.85, 27222.97, 27154.2, 27171.9, 27349.19, 27269.97, 27140.98, 27192.45, 27221.35]","['Post-G20 Euphoria Fades, Stuck With Same Reality', 'M&A Activity A Favored Prescription For Biopharmaceutical Companies', 'Economic outlook prompts Cummins downgrade at Loop', '2019 Half Year 10% Yield Update; Truth Behind High-Yield Is Revealed', '5 Stocks in Limelight on New Analyst Coverage']",1
2019-07-03,"[26465.54, 26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68, 26966.0, 26922.12, 26806.14, 26783.49, 26860.2, 27088.08, 27332.03, 27359.16, 27335.63, 27219.85, 27222.97, 27154.2, 27171.9, 27349.19, 27269.97, 27140.98, 27192.45, 27221.35, 27198.02]","['A Focus On Energy: EnCana Poised To Bounce Back', 'Stocks Generating Improved Relative Strength: Qualys', '4 Reasons to Invest in First Bancorp (FBNC) Stock Right Now', 'As Predicted, Tesla Beats On Volume, They Will Beat On Profits As Well', ""Cocoa's Path Of Least Resistance Has Been Higher""]",1
2019-07-05,"[26504.0, 26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68, 26966.0, 26922.12, 26806.14, 26783.49, 26860.2, 27088.08, 27332.03, 27359.16, 27335.63, 27219.85, 27222.97, 27154.2, 27171.9, 27349.19, 27269.97, 27140.98, 27192.45, 27221.35, 27198.02, 26864.27]","['— Long-Term, High-Yield Payers Announce Dividends', 'Agriculture Market Report For Friday, July 5', 'The Month In Closed-End Funds: June 2019', 'Beese Fulmer Investment Management, Inc. Buys Costco Wholesale Corp, TJX Inc, Fox Corp, Sells ...', 'Stocks To Watch: Colgate Palmolive Sees RS Rating Jump To 84']",0
2019-07-08,"[26753.17, 26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68, 26966.0, 26922.12, 26806.14, 26783.49, 26860.2, 27088.08, 27332.03, 27359.16, 27335.63, 27219.85, 27222.97, 27154.2, 27171.9, 27349.19, 27269.97, 27140.98, 27192.45, 27221.35, 27198.02, 26864.27, 26583.42]","['Agenus (AGEN) Upgraded to Buy: What Does It Mean for the Stock?', 'Dow Sinks As Much As 178 Points As Stock Market Faces Busy Week For Fed', 'Deutsche Bank Shares Slide After Unveiling Extensive Restructuring Plan', 'Illumina (ILMN) Hits 52-Week High, Can the Run Continue?', 'Kroger: Looking Attractive At 52-Week Lows']",0
2019-07-09,"[26719.13, 26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68, 26966.0, 26922.12, 26806.14, 26783.49, 26860.2, 27088.08, 27332.03, 27359.16, 27335.63, 27219.85, 27222.97, 27154.2, 27171.9, 27349.19, 27269.97, 27140.98, 27192.45, 27221.35, 27198.02, 26864.27, 26583.42, 26485.01]","['Summary Of Our Midyear Outlook', 'Cisco Buys Acacia Communications Perhaps Signaling A Change In Strategy; Buy Arista', '5 Picks Ahead of Key Congressional Hearing on Marijuana Laws', 'Smithbridge Asset Management Inc Buys Arthur J. ...', 'Money Can Really Disappear']",0
2019-07-10,"[26727.54, 26548.22, 26536.82, 26526.58, 26599.96, 26717.43, 26786.68, 26966.0, 26922.12, 26806.14, 26783.49, 26860.2, 27088.08, 27332.03, 27359.16, 27335.63, 27219.85, 27222.97, 27154.2, 27171.9, 27349.19, 27269.97, 27140.98, 27192.45, 27221.35, 27198.02, 26864.27, 26583.42, 26485.01, 25717.74]","['Kinder Morgan (KMI) Earnings Expected to Grow: What to Know Ahead of Q2 Release', 'Amazon, Google Collaborate to Boost Streaming Initiatives', 'McDermott and Basic Energy Services among Energy/Materials gainers; Yuma Energy and Tanzanian Gold among losers', ""Reliance Steel (RS) Up 30% YTD: What's Driving the Rally?"", 'Chart Of The Moment: The 2-Year Treasury And Dollar Index Over 2 Decades']",1
